expletive, 1
incontrovertible, -4
proven, 3
unsure, -4
inconsequential, -4
issue, 4
patness, 2
supplied, 2
mistrial, -4
harp, 1
distinguished, 4
dwelling, 5
implementation, 1
active_voice, 1
taken, 5
unfulfilled, -3
prat, 1
eternal_sleep, 1
misexpound, -2
drawing_string, 1
appliance, 1
uninfluenced, -3
load, 41
square_off, 1
misremembered, -2
diagonal, 1
meld, 5
agitation, -1
constrained, 3
unfamiliar with, -2
riskiness, 1
sculptured, 4
benignly, 2
unscratched, -2
uncommitted, -5
felicity, 7
cut_of_meat, 1
declared, 4
wrongdoing, -1
get_out, 1
descend, 2
appointee, 1
unmanageability, -2
civility, 7
mi, 1
settling, 4
unite, 22
synthetic, 11
misdirecting, -2
artistic, 6
disembarrassed, -2
unrevengefulness, -2
can, 3
photograph, 1
pleasingness, 7
exercise, 29
run_into, 1
peevishness, 4
sheathed, 3
haste, 3
uncertainly, -2
imprudence, -4
unpresumptuousness, -2
embezzlement, -2
the_true, 2
favor, 20
lovable, 6
bewitchment, 1
unfaithfulness, -5
unbooked, -3
unamazement, -2
condole_with, 1
regretful, 6
parliamentary_procedure, 1
indiscriminating, -3
magic_trick, 2
poesy, 1
unconsidered, -3
unguardedly, -2
satisfying, 4
address, 46
brokenly, 2
undamped, -2
restful, 4
unsusceptible, -4
labyrinthine_sense, 1
unplanned, -6
crest, 2
unbeaten, -3
mallard, -4
superstar, 1
complicate, 1
mild, 2
nonalignment, -4
disrelated, -2
immigrate, -8
disassemble, -5
impersonal, -4
unnotable, -2
nondivergently, -2
attentiveness, 9
unrealistic, -6
push_button, 1
tutelage, 2
spoilable, 1
undeniable, -4
fair, 26
oath, 1
heraldic_bearing, 1
project, 1
ruler, 1
misrepresentation, -5
advise, 8
regardfully, 2
cool, -2
draw_play, 1
estimate, 24
share, 3
nonprosecution, -2
valiantly, 2
dent, 9
death, 1
hopeful, 7
foreseeing, 2
painstaking, 3
satisfactorily, 3
decorum, 5
conduce, 1
booth, 1
profundity, 14
perviousness, 5
proof, 26
appreciable, 4
indirect, -7
grammatic, 3
mismanage, -6
separable, 3
allowance_account, 1
disbelieved, -2
headache, 1
inadequacy, -11
unoften, -2
auditory_sensation, 1
indirect initiative, -2
excitation, -1
disembarrass, -3
bobble, -1
atomic_number_7, 1
pregnable, 2
inexpectancy, -2
appropriate, 15
enchanting, 3
dependence, 6
rate, 4
defrayment, 1
putrefaction, 1
unlawful, -7
objurgate, 1
infrequency, -4
finality, 1
owned, 3
demonstrability, 1
ungrown, -2
abash, 1
disciplined, 5
soundness, 11
pass_on, 1
unsteady market, -2
nonprofessional, -3
sop_up, 1
crown, 34
advantageousness, 2
stringency, 1
Union, 1
intrepid, 3
unadvised, -4
unsuitable time, -2
protection, 18
tidal_bore, 1
ashamed, 5
stair, 1
sink, 1
nonbook, -2
outcome, 1
disarm, -8
expansiveness, 6
unmetrical, -2
diadem, 1
contested, 3
commixture, 2
dissimulation, -2
Lucy_in_the_sky_with_diamonds, 1
education, 3
employ, 13
politic, 7
alcohol_addiction, 1
allowing, 2
temperance, 10
rupture, 1
reconditeness, 2
serial_publication, 1
nonconformity, -12
cathexis, 1
hear, -1
unacceptability, -4
connote, -1
1, 1
stimulation, -1
unfavorableness, -4
legal_profession, 1
expected_value, 1
show, 4
procure, 1
unmeaningly, -2
co-op, 1
unauthoritative, -2
demonstrativeness, 4
obedience, 10
sex_activity, 1
nonfiction, -4
lack, 1
serve_up, 1
foreignness, 1
tush, 1
sympathize, 1
nonmalignant, -2
superable, 3
courteousness, 2
wheel, 1
uncensurable, -2
even, 19
cast_away, -1
rumble, 1
wring, -1
disjoined, -3
unsexual, -2
conflagrate, -1
tie_down, 2
crease, 19
posit, 2
dissension, -3
William_Christopher_Handy, 1
cooked, 3
acceptance, 17
determinateness, 5
fresh, 1
figured, 3
involve, 18
advisable, 4
attendant, 10
gather, 5
p, 5
gest, 2
malposition, -1
oleaginousness, 1
dissection, -8
handling, 9
unmarry, -2
delectability, 4
misquote, -7
thoughtless, -5
hoo-ha, 1
blushingly, 2
magnetic_variation, 1
circumscribed, 3
inexactly, -2
keep_in_line, 1
reconcile, 2
likeliness, 1
stirring, 8
artless, -6
unwashed, -4
Handy, 1
intercourse, 1
chiffonier, 1
supply, 3
urn, 6
vent-hole, 1
rhythmical, 4
intoxicate, 1
sting, 1
irreversible, -3
dumbfounded, 3
misteach, -2
affectionate, 3
Maurice_Ravel, 1
