ma'am, -3, 8.10569243195679e-06
levity, 12, 7.61552002889276e-06
the chosen, 6, 8.09829382811407e-06
proven, 12, 8.09829382811407e-06
inept, -12, 7.61552002889276e-06
unsure, -15, 7.61552002889276e-06
public speaking, 6, 8.09829382811407e-06
inconsequential, -15, 7.61552002889276e-06
in one case, 3, 8.10569243195679e-06
engage in, -6, 8.09829382811407e-06
get free, -6, 8.09829382811407e-06
harp, -6, 8.09829382811407e-06
passing over, -4, 8.09829382811407e-06
richer, 6, 8.09829382811407e-06
pike, -6, 8.09829382811407e-06
dwelling, -2, 8.09829382811407e-06
commanding officer, 9, 8.09829382811407e-06
nearest, 9, 8.09829382811407e-06
taken, -3, 8.09829382811407e-06
sod, -6, 8.09829382811407e-06
load, 3, 2.78472885402816e-14
defiantly, -7, 0.000120277863912888
agitation, -9, 0.000329182072382336
matter of fact, 7, 8.09829382811407e-06
unfamiliar with, -12, 8.09829382811407e-06
boxers, -3, 8.10569243195679e-06
lumbar, -9, 8.09829382811407e-06
potentially, 9, 8.09829382811407e-06
hash, -9, 8.09829382811407e-06
atom bomb, -3, 8.10569243195679e-06
trump, 3, 7.61552002889276e-06
unscratched, -9, 8.09829382811407e-06
clang, -6, 8.09829382811407e-06
weather ship, 9, 8.09829382811407e-06
corn, -7, 8.09829382811407e-06
descend, -6, 8.09829382811407e-06
carry weight, -9, 8.09829382811407e-06
sacrificing, 6, 8.09829382811407e-06
AA, -3, 9.83779622653974e-06
filled to overflowing, -6, 8.09829382811407e-06
appointee, 9, 8.09829382811407e-06
out loud, 6, 8.09829382811407e-06
get a fix, -6, 8.09829382811407e-06
settling, -3, 8.09829382811407e-06
auger, -6, 8.09829382811407e-06
restudy, -6, 8.09829382811407e-06
the brush, -6, 8.09829382811407e-06
Beaumont, -2, 9.83779622653974e-06
shorthand, -6, 8.09829382811407e-06
algebraic, -9, 8.09829382811407e-06
exercise, -3, 8.09829382811407e-06
batting, -3, 8.10569243195679e-06
lunar, -9, 8.09829382811407e-06
installations, -5, 8.09829382811407e-06
favor, 18, 0.000329182072382336
pawn, -6, 8.09829382811407e-06
overheat, 9, 8.09829382811407e-06
sandwiching, -6, 8.09829382811407e-06
rarely, 6, 8.09829382811407e-06
wealthy, 12, 7.61552002889276e-06
silky, 9, 8.09829382811407e-06
sandwich shop, -6, 8.09829382811407e-06
regretful, -3, 7.61552002889276e-06
diseased, -12, 0.000329182072382336
satisfying, 15, 7.61552002889276e-06
move through, -3, 8.10569243195679e-06
foot up, 8, 8.09829382811407e-06
restful, 18, 0.000329182072382336
mallard, -12, 8.09829382811407e-06
crest, 6, 8.09829382811407e-06
sax, -6, 8.09829382811407e-06
superstar, 6, 8.09829382811407e-06
nonalignment, 2, 8.09829382811407e-06
dribbling, -9, 8.09829382811407e-06
disassemble, -9, 8.09829382811407e-06
unrealistic, -6, 8.10569243195679e-06
undeniable, 3, 8.09829382811407e-06
tutelage, -6, 8.09829382811407e-06
manic depressive, -6, 8.09829382811407e-06
glazing, -6, 8.09829382811407e-06
misrepresentation, -12, 7.61552002889276e-06
local call, 9, 8.09829382811407e-06
in confidence, 4, 8.09829382811407e-06
rapid fire, -6, 8.09829382811407e-06
estimate, 9, 8.09829382811407e-06
in private, -5, 8.09829382811407e-06
active service, 6, 8.09829382811407e-06
dent, -3, 0.000144132237410556
valiantly, 12, 7.61552002889276e-06
dominos, -3, 8.10569243195679e-06
magazine, -1, 8.09829382811407e-06
dodging, -6, 8.09829382811407e-06
satisfactorily, 18, 0.000329182072382336
break out, -6, 8.09829382811407e-06
county police, -5, 8.09829382811407e-06
booth, -5, 8.09829382811407e-06
proof, 9, 8.09829382811407e-06
incriminating evidence, 6, 8.09829382811407e-06
indirect, -9, 8.09829382811407e-06
appreciable, 18, 0.000329182072382336
8, 3, 8.10569243195679e-06
signaler, -7, 8.09829382811407e-06
documentary, 4, 8.09829382811407e-06
verbal, 9, 8.09829382811407e-06
working on, 6, 8.09829382811407e-06
the know, 6, 8.09829382811407e-06
up-to-date, 9, 8.09829382811407e-06
schoolhouse, 2, 8.09829382811407e-06
pestered, -9, 8.09829382811407e-06
enigmatic, 9, 8.09829382811407e-06
recollected, 6, 8.09829382811407e-06
impersonating, -6, 8.09829382811407e-06
blinds, -6, 8.09829382811407e-06
unlawful, -12, 0.000329182072382336
working people, -5, 8.09829382811407e-06
owned, -6, 8.09829382811407e-06
tinted, -6, 8.09829382811407e-06
be conservative, 6, 8.09829382811407e-06
stifled, -9, 8.09829382811407e-06
soundness, 12, 0.000329182072382336
call in question, -6, 8.09829382811407e-06
Arcadia, 3, 9.83779622653974e-06
cutoff, -6, 8.09829382811407e-06
nonprofessional, 5, 8.09829382811407e-06
miserable, -12, 0.000329182072382336
friends with, 6, 8.09829382811407e-06
arresting, 12, 7.61552002889276e-06
shoot for, 5, 8.10569243195679e-06
trim back, -3, 8.10569243195679e-06
eminently, 9, 8.09829382811407e-06
recurrence, 9, 8.09829382811407e-06
feel ill, 4, 8.09829382811407e-06
leave the country, -6, 8.09829382811407e-06
well-planned, 6, 8.09829382811407e-06
draconian, -4, 9.82958783510131e-06
refill, 9, 8.09829382811407e-06
intrepid, 12, 8.09829382811407e-06
unadvised, -12, 8.09829382811407e-06
conditions, -7, 8.09829382811407e-06
protection, 12, 0.000329182072382336
lead the way, 6, 8.09829382811407e-06
recover, 3, 7.61552002889276e-06
evaporating, -6, 8.09829382811407e-06
environs, 6, 8.09829382811407e-06
punctuated, -6, 8.09829382811407e-06
obliterated, -12, 7.61552002889276e-06
junkie, -6, 8.09829382811407e-06
cola, -6, 8.09829382811407e-06
contested, -6, 8.09829382811407e-06
on to, -5, 8.09829382811407e-06
pronghorn antelope, -3, 8.10569243195679e-06
play Russian roulette, -3, 9.83779622653974e-06
the idea, -6, 8.09829382811407e-06
employ, 6, 8.10031429219454e-06
peter, 2, 9.82958783510131e-06
drop it, -6, 8.09829382811407e-06
security agreement, 6, 8.09829382811407e-06
telescoping, 6, 8.09829382811407e-06
hothead, -9, 7.61552002889276e-06
balky, -9, 8.09829382811407e-06
mains, -5, 8.09829382811407e-06
rupture, -12, 0.000329182072382336
convenient to, -6, 8.09829382811407e-06
commutator, -9, 8.09829382811407e-06
tangential, 9, 8.09829382811407e-06
SC, -3, 9.83779622653974e-06
hear, 6, 8.09829382811407e-06
truck, 7, 8.09829382811407e-06
gear train, 6, 8.09829382811407e-06
have power, -6, 8.09829382811407e-06
jostle, -6, 8.09829382811407e-06
broad spectrum, -6, 8.09829382811407e-06
1, 5, 8.10569243195679e-06
connote, 6, 8.09829382811407e-06
lubricating oil, 9, 8.09829382811407e-06
psychological stress, -6, 8.09829382811407e-06
exec, 7, 8.09829382811407e-06
hops, -3, 8.10569243195679e-06
disclosed, 9, 8.09829382811407e-06
show, -6, 0.000144132237410556
sobering, -9, 0.000120277863912888
lack, -12, 0.000329182072382336
mechanical engineer, -9, 8.09829382811407e-06
check sheet, -5, 8.09829382811407e-06
point of interest, 6, 8.09829382811407e-06
combat zone, -6, 8.09829382811407e-06
wheel, 6, 8.09829382811407e-06
under surveillance, -6, 8.09829382811407e-06
be situated, -6, 8.09829382811407e-06
stubbed, -6, 8.09829382811407e-06
burnable, -9, 8.09829382811407e-06
someway, 6, 8.09829382811407e-06
tetrahedron, 9, 8.09829382811407e-06
dissension, -9, 7.61552002889276e-06
full of business, 6, 8.09829382811407e-06
immediately, 6, 8.09829382811407e-06
indoctrinated, 6, 8.09829382811407e-06
cooked, -6, 8.09829382811407e-06
interrelated, 9, 8.09829382811407e-06
acceptance, 12, 0.000329182072382336
the mob, -6, 8.09829382811407e-06
in a dilemma, -6, 8.09829382811407e-06
fresh, 12, 0.000329182072382336
condemn, -12, 0.000329182072382336
remorsefully, -6, 0.000120277863912888
attendant, 9, 8.09829382811407e-06
gather, -6, 8.09829382811407e-06
answerable to, -6, 8.09829382811407e-06
nippy, 9, 8.09829382811407e-06
amenities, 6, 8.09829382811407e-06
bistro, -9, 8.09829382811407e-06
railroad tie, -3, 8.10569243195679e-06
begging, -6, 7.61552002889276e-06
handling, -2, 8.09829382811407e-06
grievances, -9, 0.000120277863912888
go forth, -6, 8.09829382811407e-06
misquote, -9, 8.09829382811407e-06
combustible material, -3, 8.10569243195679e-06
mite, -6, 8.09829382811407e-06
explode, -9, 0.000329182072382336
put aside, -6, 8.09829382811407e-06
thoughtless, -12, 0.000329182072382336
elation, 9, 7.61552002889276e-06
name and address, -1, 8.09829382811407e-06
reconcile, 9, 0.000329182072382336
stirring, 13, 7.61552002889276e-06
department of energy, -3, 8.10569243195679e-06
embossed, 9, 8.09829382811407e-06
seek out, -9, 8.09829382811407e-06
green river, 1, 8.10569243195679e-06
stuck up, -6, 8.09829382811407e-06
lubricant, 6, 8.09829382811407e-06
legalese, -8, 8.09829382811407e-06
Daniel, 2, 9.83779622653974e-06
20, 3, 8.10569243195679e-06
urn, -5, 8.09829382811407e-06
blood pressure, 9, 8.09829382811407e-06
in company with, -6, 8.09829382811407e-06
spook, -9, 7.61552002889276e-06
the special, 6, 8.09829382811407e-06
get used to, -6, 8.09829382811407e-06
irreversible, -12, 7.61552002889276e-06
optical illusion, -9, 8.09829382811407e-06
dumbfounded, -9, 7.61552002889276e-06
dress rehearsal, -9, 8.09829382811407e-06
surprise, -6, 8.09829382811407e-06
thickly, -6, 8.09829382811407e-06
hallucinogenic drug, -3, 8.10569243195679e-06
attend to, 5, 8.09829382811407e-06
excess, -6, 0.000144132237410556
rectifying, 10, 7.61552002889276e-06
No, 3, 9.83779622653974e-06
picket fence, -3, 8.10569243195679e-06
subvert, -9, 0.000329182072382336
be watchful, 6, 8.09829382811407e-06
concave, -8, 8.09829382811407e-06
chipper, 9, 8.09829382811407e-06
slough, -6, 8.09829382811407e-06
semblance, 6, 0.000329182072382336
ghost, -6, 8.09829382811407e-06
condor, -9, 8.09829382811407e-06
knowledge, 9, 0.000144132237410556
nonconforming, 6, 8.09829382811407e-06
treat to, 6, 8.09829382811407e-06
turner, -1, 9.82958783510131e-06
truism, 9, 8.09829382811407e-06
covering up, -6, 8.09829382811407e-06
victory, 15, 7.61552002889276e-06
exhale, -9, 8.09829382811407e-06
beet, -7, 8.09829382811407e-06
inadvisability, -12, 8.09829382811407e-06
majors, 3, 8.10569243195679e-06
trainload, -9, 8.09829382811407e-06
hob, -4, 9.82958783510131e-06
basil, 4, 9.82958783510131e-06
Bronx, -3, 9.83779622653974e-06
heavily, -9, 7.61552002889276e-06
short temper, -4, 8.09829382811407e-06
switchboard operator, -6, 8.09829382811407e-06
next in line, -6, 8.09829382811407e-06
attractive, 15, 0.000329182072382336
untying, -1, 8.09829382811407e-06
triumph, 12, 0.000329182072382336
tap, -1, 8.09829382811407e-06
full-scale, 9, 8.09829382811407e-06
addressee, -9, 8.09829382811407e-06
making ready, 6, 8.09829382811407e-06
capacitance, 6, 8.09829382811407e-06
city centre, 3, 8.10569243195679e-06
ice crystal, -3, 8.10569243195679e-06
seeker, 9, 8.09829382811407e-06
tinkering, -6, 8.09829382811407e-06
degenerate, -9, 0.000329182072382336
drafting, -6, 8.09829382811407e-06
playing field, -6, 8.09829382811407e-06
full load, -6, 8.09829382811407e-06
envy, -12, 0.000329182072382336
be seated, -6, 8.09829382811407e-06
sensationalism, -3, 8.10569243195679e-06
dragons, -9, 0.000120277863912888
esophagus, -9, 8.09829382811407e-06
housekeeping, -7, 8.09829382811407e-06
apologize for, 6, 8.09829382811407e-06
marquise, 6, 8.09829382811407e-06
in the aftermath, 6, 8.09829382811407e-06
neurosurgeon, 6, 8.09829382811407e-06
unstable, -12, 0.000329182072382336
quota, -9, 8.09829382811407e-06
in this place, -6, 8.09829382811407e-06
segregate, -9, 8.09829382811407e-06
oil production, -5, 8.10569243195679e-06
read-out, 3, 8.10569243195679e-06
feeling faint, -6, 8.09829382811407e-06
join together, 5, 8.09829382811407e-06
air mass, -9, 8.09829382811407e-06
as such, 3, 8.10569243195679e-06
