US Naval Reserve, 1, 9.68016727329048e-06
classist, -2, 7.85461948808155e-06
measles, -2, 7.85461948808155e-06
bird feeder, 1, 9.25077937816261e-06
public speaking, 2, 7.85461948808155e-06
inconsequential, -5, 7.35627634244655e-06
representative government, 2, 7.85461948808155e-06
richer, 2, 7.85461948808155e-06
acetum, -1, 9.25077937816261e-06
testimonial banquet, 2, 7.85461948808155e-06
out of measure, 2, 7.85461948808155e-06
prat, -2, 7.85461948808155e-06
islanded, -2, 7.85461948808155e-06
colorado, -2, 7.85461948808155e-06
floppiness, -2, 7.85461948808155e-06
deep-sunken, 2, 7.85461948808155e-06
matter of fact, 2, 7.85461948808155e-06
get cold feet, -2, 7.85461948808155e-06
apnea, -3, 7.85461948808155e-06
castor bean plant, -1, 9.25077937816261e-06
lumbar, -3, 7.85461948808155e-06
solitudinarian, -2, 7.85461948808155e-06
evasiveness, -2, 7.85461948808155e-06
teashop, -1, 9.25077937816261e-06
revolite, -2, 7.85461948808155e-06
bitter end, -3, 7.85461948808155e-06
first-chop, 2, 7.85461948808155e-06
nitrostat, -1, 9.25077937816261e-06
weather ship, 3, 7.85461948808155e-06
veloce, -2, 7.85461948808155e-06
waldmeister, -1, 9.25077937816261e-06
simple eye, -1, 9.25077937816261e-06
crescentiform, -2, 7.85461948808155e-06
get a fix, -2, 7.85461948808155e-06
kuki-chin, -2, 7.85461948808155e-06
cerebrum, -3, 7.85461948808155e-06
light-blue, -3, 7.85461948808155e-06
bothrops atrops, -1, 9.25077937816261e-06
exercise, 1, 9.25077937816261e-06
batting, -1, 9.25077937816261e-06
marine animal, -2, 7.85461948808155e-06
make a funny, -2, 7.85461948808155e-06
villainousness, -2, 7.85461948808155e-06
chromism, 2, 7.85461948808155e-06
summons of death, -2, 7.85461948808155e-06
pawn, -2, 7.85461948808155e-06
ashcake, -1, 9.25077937816261e-06
sandwiching, -2, 7.85461948808155e-06
riquewihr, 2, 7.85461948808155e-06
bewitchment, 2, 7.85461948808155e-06
set ashore, 1, 9.25077937816261e-06
kavakava, -1, 9.25077937816261e-06
picking and choosing, 2, 7.85461948808155e-06
k, 1, 7.85461948808155e-06
cirrus haze, -2, 7.85461948808155e-06
satisfying, 5, 7.35627634244655e-06
undamped, -3, 7.85461948808155e-06
car-mechanic, 1, 9.25077937816261e-06
Chiroptera, -1, 9.68016727329048e-06
spine-chilling, -2, 7.85461948808155e-06
sax, -2, 7.85461948808155e-06
funnyman, -2, 7.85461948808155e-06
colluvies, 2, 7.85461948808155e-06
lachrymation, -1, 9.25077937816261e-06
cobalt green, -2, 7.85461948808155e-06
floweret, 2, 7.85461948808155e-06
disrelated, -3, 7.85461948808155e-06
whyfor, -2, 7.85461948808155e-06
snoopy, -3, 7.85461948808155e-06
arcadian, 2, 7.85461948808155e-06
Rhesus factor, 1, 9.68016727329048e-06
unrealistic, -3, 7.35627634244655e-06
platonic philosophy, -2, 7.85461948808155e-06
lenity, 2, 7.85461948808155e-06
manic depressive, -2, 7.85461948808155e-06
aeromotor, -2, 7.85461948808155e-06
rapid fire, -2, 7.85461948808155e-06
tautological, -3, 7.85461948808155e-06
outcrop, 1, 9.25077937816261e-06
sodality, 2, 7.85461948808155e-06
russo-japanese war, -2, 7.85461948808155e-06
dent, -1, 9.25077937816261e-06
valiantly, 4, 7.35627634244655e-06
unremorsefully, -2, 7.85461948808155e-06
crotonbug, -1, 9.25077937816261e-06
join the opposition, -2, 7.85461948808155e-06
invertebrate foot, -1, 9.25077937816261e-06
break out, -2, 7.85461948808155e-06
loathly, -3, 0.000118075321827237
booth, -1, 9.25077937816261e-06
debiting, -2, 7.85461948808155e-06
slop pail, -2, 7.85461948808155e-06
sparging, -2, 7.85461948808155e-06
8, 1, 9.25077937816261e-06
delirium alcoholicum, 2, 7.85461948808155e-06
appreciable, 6, 7.35627634244655e-06
documentary, -2, 7.85461948808155e-06
working on, 2, 7.85461948808155e-06
