expletive, 3, 9.83779622653974e-06
US Naval Reserve, 3, 9.83779622653974e-06
classist, -3, 9.83779622653974e-06
unmuzzling, 2, 9.83779622653974e-06
measles, -3, 9.83779622653974e-06
public speaking, 3, 9.83779622653974e-06
inconsequential, -6, 9.25132327790907e-06
representative government, 3, 9.83779622653974e-06
richer, 3, 9.83779622653974e-06
testimonial banquet, 3, 9.83779622653974e-06
dwelling, -2, 9.83779622653974e-06
out of measure, 3, 9.83779622653974e-06
prat, -3, 9.83779622653974e-06
islanded, -3, 9.83779622653974e-06
colorado, -3, 9.83779622653974e-06
floppiness, -3, 9.83779622653974e-06
deep-sunken, 3, 9.83779622653974e-06
get cold feet, -3, 9.83779622653974e-06
matter of fact, 3, 9.83779622653974e-06
apnea, -3, 9.83779622653974e-06
lumbar, -3, 9.83779622653974e-06
maxillary, 3, 9.83779622653974e-06
solitudinarian, -3, 9.83779622653974e-06
evasiveness, -3, 9.83779622653974e-06
bitter end, -3, 9.83779622653974e-06
first-chop, 3, 9.83779622653974e-06
weather ship, 3, 9.83779622653974e-06
veloce, -3, 9.83779622653974e-06
dually, -2, 9.83779622653974e-06
crescentiform, -3, 9.83779622653974e-06
liege man, 3, 9.83779622653974e-06
get a fix, -3, 9.83779622653974e-06
Beaumont, -2, 9.83779622653974e-06
cerebrum, -3, 9.83779622653974e-06
light-blue, -3, 9.83779622653974e-06
exercise, -3, 9.83779622653974e-06
marine animal, -3, 9.83779622653974e-06
make a funny, -3, 9.83779622653974e-06
villainousness, -3, 9.83779622653974e-06
chromism, 3, 9.83779622653974e-06
summons of death, -3, 9.83779622653974e-06
pawn, -3, 9.83779622653974e-06
sandwiching, -3, 9.83779622653974e-06
bewitchment, 3, 9.83779622653974e-06
unamazement, 3, 9.83779622653974e-06
cheaters, -1, 9.83779622653974e-06
picking and choosing, 3, 9.83779622653974e-06
cirrus haze, -3, 9.83779622653974e-06
satisfying, 6, 9.25132327790907e-06
undamped, -3, 9.83779622653974e-06
Chiroptera, -3, 9.83779622653974e-06
spine-chilling, -3, 9.83779622653974e-06
clothier, 3, 9.83779622653974e-06
sax, -3, 9.83779622653974e-06
funnyman, -3, 9.83779622653974e-06
colluvies, 3, 9.83779622653974e-06
cobalt green, -3, 9.83779622653974e-06
floweret, 3, 9.83779622653974e-06
disrelated, -3, 9.83779622653974e-06
whyfor, -3, 9.83779622653974e-06
feline, -3, 9.83779622653974e-06
snoopy, -3, 9.83779622653974e-06
arcadian, 3, 9.83779622653974e-06
Rhesus factor, 3, 9.83779622653974e-06
lenity, 3, 9.83779622653974e-06
manic depressive, -3, 9.83779622653974e-06
aeromotor, -3, 9.83779622653974e-06
rapid fire, -3, 9.83779622653974e-06
tautological, -3, 9.83779622653974e-06
thermionic emission, -2, 9.83779622653974e-06
outcrop, -2, 9.83779622653974e-06
sodality, 3, 9.83779622653974e-06
mail-order buying, 2, 9.83779622653974e-06
unremorsefully, -3, 9.83779622653974e-06
dent, -3, 0.000142395169479311
valiantly, 6, 9.25132327790907e-06
join the opposition, -3, 9.83779622653974e-06
break out, -3, 9.83779622653974e-06
loathly, -3, 0.000146113383985973
county police, -2, 9.83779622653974e-06
booth, -2, 9.83779622653974e-06
debiting, 3, 9.83779622653974e-06
slop pail, -3, 9.83779622653974e-06
sparging, -3, 9.83779622653974e-06
delirium alcoholicum, 3, 9.83779622653974e-06
appreciable, 6, 0.000325214801550014
documentary, 1, 9.83779622653974e-06
working on, 3, 9.83779622653974e-06
know inside out, 3, 9.83779622653974e-06
podgy, -3, 9.83779622653974e-06
doctrinary, 3, 9.83779622653974e-06
indirect initiative, -3, 9.83779622653974e-06
festooned pahoehoe, -3, 9.83779622653974e-06
fire hook, -3, 9.83779622653974e-06
amanuensis, -3, 9.83779622653974e-06
enigmatic, 3, 9.83779622653974e-06
disembarrass, -3, 9.83779622653974e-06
recollected, 3, 9.83779622653974e-06
heave out, -3, 9.83779622653974e-06
unintermittingly, 3, 9.83779622653974e-06
hoot owl, -3, 9.83779622653974e-06
uncompassionately, -3, 9.83779622653974e-06
householder, 3, 9.83779622653974e-06
objurgate, -3, 9.83779622653974e-06
compatriot, 3, 9.83779622653974e-06
on sabbatical leave, -3, 9.83779622653974e-06
selling agent, -2, 9.83779622653974e-06
Arcadia, 3, 9.83779622653974e-06
despising, -3, 9.83779622653974e-06
Ionic, 3, 9.83779622653974e-06
loftily, 3, 9.83779622653974e-06
reprovingly, -3, 0.000146113383985973
pluvious, 3, 9.83779622653974e-06
electronic-flash unit, 2, 9.83779622653974e-06
leave the country, -3, 9.83779622653974e-06
list price, -2, 9.83779622653974e-06
intrepid, 3, 9.83779622653974e-06
environs, 3, 9.83779622653974e-06
ten cents, -3, 9.83779622653974e-06
Paul Revere, -3, 9.83779622653974e-06
schoolmastering, -3, 9.83779622653974e-06
cola, -3, 9.83779622653974e-06
pheon, 3, 9.83779622653974e-06
bicycle seat, 3, 9.83779622653974e-06
commixture, 1, 9.83779622653974e-06
compurgation, 3, 9.83779622653974e-06
suffragism, 3, 9.83779622653974e-06
dissociated, -3, 9.83779622653974e-06
mass-produce, -3, 9.83779622653974e-06
callus, -3, 9.83779622653974e-06
security agreement, 3, 9.83779622653974e-06
cave art, -3, 9.83779622653974e-06
rural economy, 2, 9.83779622653974e-06
tangential, 3, 9.83779622653974e-06
be apprised of, 3, 9.83779622653974e-06
proclamation, 3, 9.83779622653974e-06
falcade, -3, 9.83779622653974e-06
biographical sketch, -3, 9.83779622653974e-06
gear train, 3, 9.83779622653974e-06
jostle, -3, 9.83779622653974e-06
broad spectrum, -3, 9.83779622653974e-06
gup, -3, 9.83779622653974e-06
connote, 3, 9.83779622653974e-06
ill-educated, -3, 9.83779622653974e-06
exec, 3, 9.83779622653974e-06
reducing, 3, 9.83779622653974e-06
natural theology, -2, 9.83779622653974e-06
sell retail, 3, 9.83779622653974e-06
Old Nick, -3, 9.83779622653974e-06
unauthoritative, -3, 9.83779622653974e-06
nethermost, -3, 9.83779622653974e-06
wind rose, -2, 9.83779622653974e-06
nonfiction, -3, 9.83779622653974e-06
mechanical engineer, -3, 9.83779622653974e-06
menstrual discharge, -3, 9.83779622653974e-06
combat zone, -3, 9.83779622653974e-06
Liberty Party, 2, 9.83779622653974e-06
weary-footed, -3, 9.83779622653974e-06
perspicuously, 6, 9.25132327790907e-06
un-come-at-able, -3, 9.83779622653974e-06
receiving set, 3, 9.83779622653974e-06
disjoined, -3, 9.83779622653974e-06
go partners, 3, 9.83779622653974e-06
tetrahedron, 3, 9.83779622653974e-06
interlacery, -3, 9.83779622653974e-06
labium, -3, 9.83779622653974e-06
dissension, -6, 9.25132327790907e-06
not long ago, 2, 9.83779622653974e-06
immediately, 3, 9.83779622653974e-06
cooked, -3, 9.83779622653974e-06
interrelated, 3, 9.83779622653974e-06
prostate gland, -2, 9.83779622653974e-06
goodwife, -3, 9.83779622653974e-06
by election, 3, 9.83779622653974e-06
idolistic, -3, 9.83779622653974e-06
show business, -3, 9.83779622653974e-06
egg sauce, -3, 9.83779622653974e-06
sailing packet, -3, 9.83779622653974e-06
samovar, -3, 9.83779622653974e-06
honorary, 3, 9.83779622653974e-06
bounden, 3, 9.83779622653974e-06
nippy, 3, 9.83779622653974e-06
amenities, 3, 9.83779622653974e-06
gantlet, -3, 9.83779622653974e-06
loutish, -3, 9.83779622653974e-06
begging, -3, 9.25132327790907e-06
go forth, -3, 9.83779622653974e-06
stroke of wit, 3, 9.83779622653974e-06
fuss-budget, 3, 9.83779622653974e-06
crambo clink, -3, 9.83779622653974e-06
mite, -3, 9.83779622653974e-06
new theology, -3, 9.83779622653974e-06
thoughtless, -6, 0.000325214801550014
aguey, -3, 9.83779622653974e-06
elation, 6, 9.25132327790907e-06
clock-watching, -3, 9.83779622653974e-06
swampland, -3, 9.83779622653974e-06
circumscribed, -3, 9.83779622653974e-06
hold in view, 3, 9.83779622653974e-06
carriage trade, 3, 9.83779622653974e-06
skimmington, 3, 9.83779622653974e-06
Hindu calendar, -3, 9.83779622653974e-06
quantizable, 3, 9.83779622653974e-06
peaked cap, 3, 9.83779622653974e-06
hacienda, -2, 9.83779622653974e-06
pasturage, -3, 9.83779622653974e-06
thurifer, 2, 9.83779622653974e-06
gold filled, -1, 9.83779622653974e-06
full-armed, 3, 9.83779622653974e-06
choicelessness, -3, 9.83779622653974e-06
eating tobacco, -3, 9.83779622653974e-06
rhythmical, 3, 9.83779622653974e-06
spook, -6, 9.25132327790907e-06
the special, 3, 9.83779622653974e-06
great wrong, -3, 9.83779622653974e-06
sporting chance, -3, 9.83779622653974e-06
samarium, 3, 9.83779622653974e-06
swine flu, -3, 9.83779622653974e-06
excess, -3, 0.000142395169479311
cast envious eyes, -3, 9.83779622653974e-06
absolute power, 3, 9.83779622653974e-06
sedan chair, 3, 9.83779622653974e-06
muchacho, 3, 9.83779622653974e-06
order of worship, 3, 9.83779622653974e-06
slough, -3, 9.83779622653974e-06
trachodon, 3, 9.83779622653974e-06
semblance, 6, 0.000325214801550014
ill-balanced sentences, -3, 9.83779622653974e-06
love song, -2, 9.83779622653974e-06
bringing out, 3, 9.83779622653974e-06
truism, 3, 9.83779622653974e-06
research rocket, 3, 9.83779622653974e-06
hi-fi fan, -2, 9.83779622653974e-06
gaudiness, -3, 9.83779622653974e-06
vested estate, 1, 9.83779622653974e-06
