levity, 3, 0.000146113383985973
smut, -3, 0.000146113383985973
proven, 3, 7.68580431942203e-05
foully, -3, 0.000146113383985973
inept, -3, 0.000146113383985973
unsure, -6, 0.000146113383985973
inconsequential, -6, 0.000146113383985973
perverted, -3, 0.000146113383985973
supplied, 3, 7.68580431942203e-05
mistrial, -3, 7.68580431942203e-05
dwelling, 3, 7.68580431942203e-05
distinguished, 6, 0.000361502369720756
taken, 6, 7.68580431942203e-05
unfulfilled, -6, 0.000146113383985973
misexpound, -3, 7.68580431942203e-05
load, 3, 7.53240400137272e-10
uninfluenced, -3, 7.68580431942203e-05
misremembered, -3, 7.68580431942203e-05
bonkers, -6, 0.000146113383985973
keenly, 3, 0.000146113383985973
tantalizing, 3, 0.000146113383985973
feisty, 6, 0.000146113383985973
defiantly, -3, 0.000146113383985973
constrained, 3, 7.68580431942203e-05
agitation, -3, 0.000361502369720756
unfamiliar with, -3, 7.68580431942203e-05
torturous, -3, 0.000361502369720756
joyfully, 3, 0.000146113383985973
sculptured, 3, 7.68580431942203e-05
benignly, 3, 7.68580431942203e-05
trump, 3, 0.000146113383985973
unscratched, -3, 7.68580431942203e-05
counterproductive, -3, 0.000146113383985973
uncommitted, -3, 7.68580431942203e-05
felicity, 6, 0.000146113383985973
declared, 3, 7.68580431942203e-05
unmanageability, -3, 7.68580431942203e-05
motionless, -3, 0.000361502369720756
worryingly, -3, 0.000146113383985973
civility, 6, 0.000361502369720756
settling, 3, 7.68580431942203e-05
unite, 3, 7.68580431942203e-05
synthetic, 3, 7.68580431942203e-05
misdirecting, -3, 7.68580431942203e-05
artistic, 6, 7.68580431942203e-05
inimically, -3, 0.000146113383985973
disembarrassed, -3, 7.68580431942203e-05
unrevengefulness, -3, 7.68580431942203e-05
pleasingness, 6, 7.68580431942203e-05
exercise, 3, 7.68580431942203e-05
estranged, -3, 0.000361502369720756
sheathed, 3, 7.68580431942203e-05
haste, -6, 0.000146113383985973
uncertainly, -3, 7.68580431942203e-05
gruesome, -3, 0.000146113383985973
imprudence, -6, 0.000146113383985973
unpresumptuousness, -3, 7.68580431942203e-05
breathlessness, 6, 0.000146113383985973
favor, 12, 0.000361502369720756
lovable, 6, 0.000146113383985973
unfaithfulness, -3, 7.68580431942203e-05
unbooked, -3, 7.68580431942203e-05
unamazement, -3, 7.68580431942203e-05
wealthy, 3, 0.000146113383985973
enviable, 3, 0.000146113383985973
regretful, 3, 0.000146113383985973
indiscriminating, -6, 0.000146113383985973
unconsidered, -3, 7.68580431942203e-05
diseased, -3, 0.000361502369720756
unguardedly, -3, 7.68580431942203e-05
lucid, 3, 0.000361502369720756
satisfying, 6, 0.000146113383985973
address, 3, 7.68580431942203e-05
brokenly, 3, 7.68580431942203e-05
undamped, -3, 7.68580431942203e-05
restful, 9, 0.000361502369720756
unsusceptible, -3, 7.68580431942203e-05
unplanned, -3, 7.68580431942203e-05
unbeaten, -3, 7.68580431942203e-05
mallard, -3, 7.68580431942203e-05
siege, -3, 0.000361502369720756
nonalignment, -3, 7.68580431942203e-05
disrelated, -3, 7.68580431942203e-05
complicate, -3, 0.000361502369720756
manipulative, -3, 0.000146113383985973
mild, 3, 0.000361502369720756
immigrate, -3, 7.68580431942203e-05
disassemble, -3, 7.68580431942203e-05
impersonal, -6, 0.000361502369720756
unnotable, -3, 7.68580431942203e-05
nondivergently, -3, 7.68580431942203e-05
attentiveness, 3, 7.68580431942203e-05
unrealistic, -6, 0.000146113383985973
fashionably, 3, 0.000146113383985973
undeniable, -3, 7.68580431942203e-05
