expletive, -1, 3.42559605371335e-05
levity, 3, 6.34772120896182e-05
stuff and nonsense, -1, 3.42559605371335e-05
unsure, -4, 6.34772120896182e-05
inept, -3, 6.34772120896182e-05
proven, 3, 3.34906258333864e-05
public speaking, 1, 3.42559605371335e-05
perverted, -3, 6.34772120896182e-05
inconsequential, -4, 6.34772120896182e-05
issue, 1, 3.42559605371335e-05
mistrial, -3, 3.34906258333864e-05
harp, -1, 3.42559605371335e-05
bloodletting, -1, 3.42559605371335e-05
dwelling, 2, 3.34906258333864e-05
taken, 4, 3.34906258333864e-05
prat, -1, 3.42559605371335e-05
misexpound, -2, 3.34906258333864e-05
load, 2, 3.34906258333864e-05
bowl over, -1, 3.42559605371335e-05
meld, 1, 3.42559605371335e-05
defiantly, -2, 6.34772120896182e-05
agitation, -2, 6.34772120896182e-05
unfamiliar with, -3, 3.34906258333864e-05
evasiveness, -1, 3.42559605371335e-05
trump, 1, 6.34772120896182e-05
unscratched, -2, 3.34906258333864e-05
felicity, 3, 6.34772120896182e-05
uncommitted, -3, 3.34906258333864e-05
clang, -1, 3.42559605371335e-05
magnetic dip, 1, 3.42559605371335e-05
descend, -1, 3.42559605371335e-05
simple eye, -1, 3.42559605371335e-05
covetousness, -1, 3.42559605371335e-05
appointee, 1, 3.42559605371335e-05
unmanageability, -2, 3.34906258333864e-05
civility, 3, 6.34772120896182e-05
settling, 2, 3.34906258333864e-05
artistic, 4, 3.34906258333864e-05
violent storm, -1, 3.42559605371335e-05
can, -1, 3.42559605371335e-05
exercise, 2, 3.34906258333864e-05
batting, 1, 3.42559605371335e-05
peevishness, -1, 3.42559605371335e-05
breathlessness, 1, 6.34772120896182e-05
unpresumptuousness, -2, 3.34906258333864e-05
asphyxiate, -1, 3.42559605371335e-05
favor, 5, 6.34772120896182e-05
bewitchment, 1, 3.42559605371335e-05
unfaithfulness, -2, 3.34906258333864e-05
unbooked, -3, 3.34906258333864e-05
unamazement, -2, 3.34906258333864e-05
wealthy, 3, 6.34772120896182e-05
set ashore, 1, 3.42559605371335e-05
the tempter, -1, 3.42559605371335e-05
regretful, 2, 6.34772120896182e-05
k, 1, 3.42559605371335e-05
diseased, -3, 6.34772120896182e-05
unconsidered, -3, 3.34906258333864e-05
satisfying, 4, 6.34772120896182e-05
unguardedly, -2, 3.34906258333864e-05
move through, -1, 3.42559605371335e-05
undamped, -2, 3.34906258333864e-05
restful, 5, 6.34772120896182e-05
crest, 1, 3.42559605371335e-05
mallard, -2, 3.34906258333864e-05
unbeaten, -3, 3.34906258333864e-05
siege, -2, 6.34772120896182e-05
superstar, 1, 3.42559605371335e-05
sir oliver lodge, 1, 3.42559605371335e-05
manipulative, -3, 6.34772120896182e-05
disrelated, -2, 3.34906258333864e-05
nonalignment, -2, 3.34906258333864e-05
disassemble, -2, 3.34906258333864e-05
impersonal, -4, 6.34772120896182e-05
maximise, 1, 3.42559605371335e-05
unnotable, -2, 3.34906258333864e-05
unrealistic, -3, 6.34772120896182e-05
lenity, 1, 3.42559605371335e-05
tutelage, 1, 3.42559605371335e-05
undeniable, -2, 3.34906258333864e-05
oath, -1, 3.42559605371335e-05
misrepresentation, -3, 6.34772120896182e-05
regardfully, 2, 3.34906258333864e-05
estimate, 2, 3.34906258333864e-05
carrier bag, -1, 3.42559605371335e-05
sodality, 1, 3.42559605371335e-05
nonprosecution, -2, 3.34906258333864e-05
valiantly, 3, 6.34772120896182e-05
magazine, 1, 3.42559605371335e-05
break out, -1, 3.42559605371335e-05
satisfactorily, 4, 6.34772120896182e-05
loathly, -3, 6.34772120896182e-05
booth, 1, 3.42559605371335e-05
dalliance, -1, 3.42559605371335e-05
proof, 2, 3.34906258333864e-05
appreciable, 5, 6.34772120896182e-05
indirect, -2, 3.34906258333864e-05
grammatic, 3, 3.34906258333864e-05
merry andrew, -1, 3.42559605371335e-05
schoolhouse, 1, 3.42559605371335e-05
drub, -1, 3.42559605371335e-05
unoften, -2, 3.34906258333864e-05
indirect initiative, -2, 3.34906258333864e-05
flail, -1, 3.42559605371335e-05
steady down, 1, 3.42559605371335e-05
disembarrass, -2, 3.34906258333864e-05
wish well, 1, 3.42559605371335e-05
bobble, -1, 3.42559605371335e-05
immorally, -2, 6.34772120896182e-05
frenetic, -3, 6.34772120896182e-05
thin out, -1, 3.42559605371335e-05
pregnable, 2, 3.34906258333864e-05
enchanting, 4, 6.34772120896182e-05
defrayment, 1, 3.42559605371335e-05
unlawful, -3, 6.34772120896182e-05
objurgate, -1, 3.42559605371335e-05
finality, 1, 3.42559605371335e-05
owned, 3, 3.34906258333864e-05
demonstrability, 1, 3.42559605371335e-05
abash, -2, 6.34772120896182e-05
divvy up, 1, 3.42559605371335e-05
kingmaker, 2, 6.34772120896182e-05
soundness, 3, 6.34772120896182e-05
curler, 1, 3.42559605371335e-05
miserable, -3, 6.34772120896182e-05
nonprofessional, -3, 3.34906258333864e-05
unsteady market, -2, 3.34906258333864e-05
arresting, 3, 6.34772120896182e-05
drill hole, -1, 3.42559605371335e-05
shoot for, 1, 3.42559605371335e-05
sturm und drang, -1, 3.42559605371335e-05
trim back, -1, 3.42559605371335e-05
recurrence, 1, 3.42559605371335e-05
reprovingly, -2, 6.34772120896182e-05
goofproof, 1, 3.42559605371335e-05
draconian, -3, 6.34772120896182e-05
intrepid, 3, 3.34906258333864e-05
conditions, 1, 3.42559605371335e-05
unadvised, -3, 3.34906258333864e-05
protection, 3, 6.34772120896182e-05
