expletive, -7, 7.86346119299399e-06
US Naval Reserve, 1, 9.68007356855912e-06
measles, -5, 7.86346119299399e-06
unmuzzling, -2, 7.86346119299399e-06
classist, 2, 7.86346119299399e-06
bird feeder, 4, 9.20649241845349e-06
inconsequential, -5, 7.83488064589078e-06
public speaking, 6, 7.86346119299399e-06
richer, 2, 7.86346119299399e-06
acetum, 3, 9.20649241845349e-06
dwelling, 9, 7.83488064589078e-06
testimonial banquet, 2, 7.86346119299399e-06
prat, 30, 7.86346119299399e-06
out of measure, 2, 7.86346119299399e-06
islanded, -2, 7.86346119299399e-06
colorado, 5, 7.86346119299399e-06
floppiness, -2, 7.86346119299399e-06
deep-sunken, 2, 7.86346119299399e-06
apnea, 5, 7.86346119299399e-06
matter of fact, 4, 7.86346119299399e-06
get cold feet, 2, 7.86346119299399e-06
castor bean plant, 6, 9.20649241845349e-06
maxillary, 6, 7.86346119299399e-06
lumbar, 3, 7.86346119299399e-06
solitudinarian, 7, 7.86346119299399e-06
evasiveness, 5, 7.86346119299399e-06
revolite, 2, 7.86346119299399e-06
bitter end, 8, 7.86346119299399e-06
first-chop, 2, 7.86346119299399e-06
nitrostat, 7, 9.20649241845349e-06
weather ship, 5, 7.86346119299399e-06
veloce, 2, 7.86346119299399e-06
aiglet, 4, 9.20649241845349e-06
waldmeister, 7, 9.20649241845349e-06
simple eye, 4, 9.20649241845349e-06
dually, 2, 7.86346119299399e-06
crescentiform, 2, 7.86346119299399e-06
liege man, 2, 7.86346119299399e-06
get a fix, 2, 7.86346119299399e-06
kuki-chin, 2, 7.86346119299399e-06
cerebrum, 5, 7.86346119299399e-06
bothrops atrops, 3, 9.20649241845349e-06
exercise, 7, 7.83488064589078e-06
batting, 3, 9.20649241845349e-06
marine animal, 6, 7.86346119299399e-06
isaac hull, 3, 9.20649241845349e-06
villainousness, -4, 7.86346119299399e-06
make a funny, 2, 7.86346119299399e-06
chromism, 2, 7.86346119299399e-06
summons of death, 2, 7.86346119299399e-06
pawn, 5, 7.86346119299399e-06
ashcake, 4, 9.20649241845349e-06
sandwiching, -2, 7.86346119299399e-06
riquewihr, 2, 7.86346119299399e-06
bewitchment, 4, 7.86346119299399e-06
set ashore, 4, 9.20649241845349e-06
kavakava, 3, 9.20649241845349e-06
picking and choosing, 2, 7.86346119299399e-06
k, 2, 7.86346119299399e-06
cirrus haze, 2, 7.86346119299399e-06
satisfying, 5, 7.83488064589078e-06
undamped, -3, 7.83488064589078e-06
Chiroptera, -1, 9.68007356855912e-06
spine-chilling, 2, 7.86346119299399e-06
clothier, -2, 7.86346119299399e-06
sax, 4, 7.86346119299399e-06
funnyman, 2, 7.86346119299399e-06
colluvies, 2, 7.86346119299399e-06
lachrymation, 5, 9.20649241845349e-06
cobalt green, 2, 7.86346119299399e-06
floweret, 4, 7.86346119299399e-06
disrelated, -3, 7.83488064589078e-06
whyfor, 2, 7.86346119299399e-06
feline, 4, 7.86346119299399e-06
snoopy, 6, 7.86346119299399e-06
unrealistic, -1, 9.20649241845349e-06
platonic philosophy, 2, 7.86346119299399e-06
lenity, 6, 7.86346119299399e-06
manic depressive, 2, 7.86346119299399e-06
aeromotor, 2, 7.86346119299399e-06
rapid fire, 2, 7.86346119299399e-06
tautological, 3, 7.86346119299399e-06
sodality, 5, 7.86346119299399e-06
outcrop, 5, 7.86346119299399e-06
russo-japanese war, 2, 7.86346119299399e-06
dent, -1, 7.83488064589078e-06
valiantly, 3, 7.83488064589078e-06
unremorsefully, -2, 7.86346119299399e-06
invertebrate foot, 3, 9.20649241845349e-06
break out, 8, 7.86346119299399e-06
booth, 6, 7.86346119299399e-06
debiting, 2, 7.86346119299399e-06
sparging, 2, 7.86346119299399e-06
slop pail, 4, 7.86346119299399e-06
8, 10, 9.20649241845349e-06
appreciable, 5, 7.83488064589078e-06
capulin tree, 4, 9.20649241845349e-06
documentary, 6, 7.86346119299399e-06
working on, 2, 7.86346119299399e-06
podgy, 3, 7.86346119299399e-06
doctrinary, 2, 7.86346119299399e-06
festooned pahoehoe, 2, 7.86346119299399e-06
fire hook, 6, 7.86346119299399e-06
amanuensis, 5, 7.86346119299399e-06
enigmatic, 4, 7.86346119299399e-06
recollected, 2, 7.86346119299399e-06
disembarrass, -6, 7.83488064589078e-06
heave out, -2, 7.86346119299399e-06
wish well, 3, 9.20649241845349e-06
unintermittingly, 2, 7.86346119299399e-06
hoot owl, 5, 7.86346119299399e-06
uncompassionately, -2, 7.86346119299399e-06
householder, -4, 7.86346119299399e-06
objurgate, 7, 7.86346119299399e-06
base hit, 3, 9.20649241845349e-06
compatriot, 5, 7.86346119299399e-06
on sabbatical leave, -2, 7.86346119299399e-06
selling agent, 5, 7.86346119299399e-06
Arcadia, 1, 9.68007356855912e-06
citrus medica, 4, 9.20649241845349e-06
republic of guinea, 4, 9.20649241845349e-06
despising, -4, 7.86346119299399e-06
french community, 2, 7.86346119299399e-06
sturm und drang, 4, 9.20649241845349e-06
Ionic, 1, 9.68007356855912e-06
loftily, 2, 7.86346119299399e-06
highlands of scotland, 3, 9.20649241845349e-06
pluvious, 2, 7.86346119299399e-06
leave the country, -2, 7.86346119299399e-06
list price, 5, 7.86346119299399e-06
intrepid, 4, 7.83488064589078e-06
string of beads, 3, 9.20649241845349e-06
pile dwelling, 3, 9.20649241845349e-06
environs, 6, 7.86346119299399e-06
ten cents, 2, 7.86346119299399e-06
Paul Revere, 1, 9.68007356855912e-06
cola, 3, 9.20649241845349e-06
