expletive, 6, 1.06809679237637e-05
US Naval Reserve, 3, 1.08084733231371e-05
classist, 3, 1.08084733231371e-05
unmuzzling, -3, 1.08084733231371e-05
measles, -3, 1.08084733231371e-05
inconsequential, -12, 1.06419815461371e-05
public speaking, 6, 1.06809679237637e-05
representative government, 3, 1.08084733231371e-05
richer, 3, 1.08084733231371e-05
testimonial banquet, 3, 1.08084733231371e-05
dwelling, 9, 1.06419815461371e-05
out of measure, 3, 1.08084733231371e-05
prat, 6, 1.06809679237637e-05
islanded, 3, 1.08084733231371e-05
colorado, 3, 1.08084733231371e-05
floppiness, -3, 1.08084733231371e-05
deep-sunken, 3, 1.08084733231371e-05
get cold feet, 3, 1.08084733231371e-05
matter of fact, 3, 1.08084733231371e-05
apnea, 3, 1.08084733231371e-05
lumbar, 3, 1.08084733231371e-05
maxillary, 3, 1.08084733231371e-05
solitudinarian, 3, 1.08084733231371e-05
evasiveness, 4, 1.06809679237637e-05
bitter end, 3, 1.08084733231371e-05
first-chop, 3, 1.08084733231371e-05
weather ship, 3, 1.08084733231371e-05
veloce, 3, 1.08084733231371e-05
dually, 3, 1.08084733231371e-05
simple eye, 1, 3.686500036865e-05
crescentiform, 3, 1.08084733231371e-05
liege man, 3, 1.08084733231371e-05
get a fix, 3, 1.08084733231371e-05
Beaumont, 3, 1.08084733231371e-05
cerebrum, 3, 1.08084733231371e-05
light-blue, 2, 1.08084733231371e-05
exercise, 9, 1.06419815461371e-05
batting, 2, 3.686500036865e-05
marine animal, 3, 1.08084733231371e-05
make a funny, 3, 1.08084733231371e-05
villainousness, -3, 1.08084733231371e-05
chromism, 3, 1.08084733231371e-05
summons of death, 3, 1.08084733231371e-05
pawn, 5, 1.06809679237637e-05
sandwiching, -3, 1.08084733231371e-05
bewitchment, 6, 1.06809679237637e-05
cheaters, 3, 1.08084733231371e-05
unamazement, -3, 1.06419815461371e-05
set ashore, 3, 3.686500036865e-05
picking and choosing, 3, 1.08084733231371e-05
cirrus haze, 3, 1.08084733231371e-05
satisfying, 12, 1.06419815461371e-05
undamped, -9, 1.06419815461371e-05
Chiroptera, -3, 1.08084733231371e-05
spine-chilling, -3, 1.08084733231371e-05
clothier, 3, 1.08084733231371e-05
sax, 3, 1.08084733231371e-05
funnyman, 3, 1.08084733231371e-05
colluvies, 3, 1.08084733231371e-05
cobalt green, 3, 1.08084733231371e-05
floweret, 3, 1.08084733231371e-05
disrelated, -9, 1.06419815461371e-05
whyfor, -3, 1.08084733231371e-05
feline, 3, 1.08084733231371e-05
snoopy, 3, 1.08084733231371e-05
arcadian, 3, 1.08084733231371e-05
Rhesus factor, 3, 1.08084733231371e-05
unrealistic, -3, 1.06419815461371e-05
lenity, 5, 1.06809679237637e-05
manic depressive, 3, 1.08084733231371e-05
aeromotor, -3, 1.08084733231371e-05
rapid fire, 3, 1.08084733231371e-05
tautological, 3, 1.08084733231371e-05
thermionic emission, 3, 1.08084733231371e-05
outcrop, 3, 1.08084733231371e-05
sodality, 5, 1.06809679237637e-05
mail-order buying, -3, 1.08084733231371e-05
unremorsefully, -3, 1.08084733231371e-05
dent, 3, 3.99884451339812e-12
valiantly, 9, 1.06419815461371e-05
n-tuple linear algebra, 3, 1.08084733231371e-05
join the opposition, -3, 1.08084733231371e-05
break out, 5, 1.06809679237637e-05
invertebrate foot, 1, 3.686500036865e-05
county police, 2, 1.08084733231371e-05
booth, 6, 1.06809679237637e-05
debiting, 3, 1.08084733231371e-05
slop pail, 3, 1.08084733231371e-05
sparging, 3, 1.08084733231371e-05
delirium alcoholicum, 3, 1.08084733231371e-05
appreciable, 15, 0.00113237203549373
documentary, 3, 1.08084733231371e-05
working on, 3, 1.08084733231371e-05
know inside out, 3, 1.08084733231371e-05
